file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Deepseek_SDF02/F001.c,47,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(p->text, text);"
/home/yichen/Desktop/Deepseek_SDF02/F001.c,47,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(p->text, text);"
/home/yichen/Desktop/Deepseek_SDF02/F002.c,57,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(combined, ""%s %s"", a->msgs->text, b->msgs->text);"
/home/yichen/Desktop/Deepseek_SDF02/F004.c,69,low,review,memory,memory_copy,memory,dangerous_function:memcpy,memcpy requires a destination bound that is not proven here,"memcpy(key, start, keylen);"
/home/yichen/Desktop/Deepseek_SDF02/F005.c,24,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"memmove(&lines[idx+1], &lines[idx], (count - idx) * sizeof(char*));"
/home/yichen/Desktop/Deepseek_SDF02/F005.c,38,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"memmove(&lines[idx], &lines[idx+1], (count - idx - 1) * sizeof(char*));"
/home/yichen/Desktop/Deepseek_SDF02/F005.c,24,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"memmove(&lines[idx+1], &lines[idx], (count - idx) * sizeof(char*));"
/home/yichen/Desktop/Deepseek_SDF02/F005.c,38,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"memmove(&lines[idx], &lines[idx+1], (count - idx - 1) * sizeof(char*));"
/home/yichen/Desktop/Deepseek_SDF02/F015.c,61,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(new, ""%s %s"", k->note, r->note);"
/home/yichen/Desktop/Deepseek_SDF02/F016.c,98,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,"sscanf format contains unbounded %[^,] conversion","if (sscanf(line, ""%[^,],%[^,],%[^,]"", name, email, phone) == 3) {"
