file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Baseline04/F001.c,48,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(new_text, paras[idx].text);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,49,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(new_text, "" "");"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,50,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(new_text, text);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,23,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"while (scanf(""%s"", cmd) == 1) {"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,29,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %[^\n] conversion,"scanf("" %[^\n]"", text);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,42,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,44,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %[^\n] conversion,"scanf("" %[^\n]"", text);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,56,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,58,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %[^\n] conversion,"scanf("" %[^\n]"", text);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,66,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,78,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,32,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"paras = realloc(paras, sizeof(Paragraph) * (para_count + 1));"
/home/yichen/Desktop/Qwen_Baseline04/F001.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[para_count].id = strdup(id);
/home/yichen/Desktop/Qwen_Baseline04/F001.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[para_count].text = strdup(text);
