task_id,task_category,case_name,model,prompt_type,run_id,source_label,compile_status,run_status,passed,test_match,hard_checks_passed,functional_category,failure_reasons,hard_failure_reasons,classification_reason,compile_sec,runtime_sec,source_file
F001,Dynamic text buffers,paragraph notebook add/append/delete/list,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F001.c
F002,Dynamic text buffers,tag collector concat/remove/report,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F002.c
F003,Dynamic text buffers,alias define/rename/erase/dump,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F003.c
F004,Dynamic text buffers,template render and unset,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F004.c
F005,Dynamic text buffers,line editor insert/patch/delete,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.040,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F005.c
F006,Dynamic arrays and capacity growth,inventory add/take/count/report,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F006.c
F007,Dynamic arrays and capacity growth,activity log find/sort/delete,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F007.c
F008,Dynamic arrays and capacity growth,gradebook update/drop/average,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F008.c
F009,Dynamic arrays and capacity growth,grouped event merge/delete/count,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F009.c
F010,Dynamic arrays and capacity growth,name-to-list add/remove/values/keys,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.053,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F010.c
F011,Ownership and lifetime workflows,draft revise/discard/restore,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F011.c
F012,Ownership and lifetime workflows,checkout queue serve/cancel/rejoin,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,failed,0,0,1,acceptable_difference,order_mismatch:Bob -> second note -> Ann -> Bob,,hard checks passed; strict test checks differed: order_mismatch:Bob -> second note -> Ann -> Bob,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F012.c
F013,Ownership and lifetime workflows,task mover todo/doing/done,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F013.c
F014,Ownership and lifetime workflows,label tracker unlabel/delete,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F014.c
F015,Ownership and lifetime workflows,contact note/merge/delete,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.047,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F015.c
F016,File and line parsing,contact importer load/add/delete/report,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F016.c
F017,File and line parsing,config editor load/set/unset/write,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F017.c
F018,File and line parsing,word frequency load/remove/top,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F018.c
F019,File and line parsing,transaction journal balance/reverse,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.048,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F019.c
F020,File and line parsing,chunked catalog find/delete/add/print,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.054,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F020.c
F021,Nested records and multi-field ownership,recipe ingredient add/remove/show,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.050,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F021.c
F022,Nested records and multi-field ownership,project task move/done/report,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.054,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F022.c
F023,Nested records and multi-field ownership,mailbox tag/search/delete/report,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,failed,0,0,0,implementation_error,missing:work;missing:home,missing:home,hard checks failed: missing:home,0.050,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F023.c
F024,Nested records and multi-field ownership,bibliography author remove/find/list,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F024.c
F025,Nested records and multi-field ownership,classroom transfer/drop/print,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.050,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F025.c
F026,"Sorting, filtering, and bulk operations",filtered notes find/keep/print,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F026.c
F027,"Sorting, filtering, and bulk operations",priority reminders bump/top/remove,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F027.c
F028,"Sorting, filtering, and bulk operations",route planner insert/move/find/print,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F028.c
F029,"Sorting, filtering, and bulk operations",duplicate cleaner dedup/delete/find,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F029.c
F030,"Sorting, filtering, and bulk operations",rename table apply/swap/delete,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F030.c
F031,Failure paths and cleanup,batch importer all-or-nothing,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.050,0.002,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F031.c
F032,Failure paths and cleanup,transactional settings abort/commit,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.054,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F032.c
F033,Failure paths and cleanup,employee update/delete/list,Gemini,Gemini_Security_Prompt04,04,Gemini_Security_Prompt04,compiled,passed,1,1,1,test_match,,,,0.049,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_Security_Prompt/Gemini_Security_Prompt04/F033.c
