file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Deepseek_Baseline_Code05/F001.c,41,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(newtext, p->text);"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F001.c,42,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(newtext, text);"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F001.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,exist->text = strdup(text);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F001.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,p->id = strdup(id);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F001.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,p->text = strdup(text);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F001.c,40,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *newtext = malloc(strlen(p->text) + strlen(text) + 1);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F001.c,51,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,p->text = strdup(text);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F001.c,41,high,confirmed,memory,memory_string,string,tainted_sink:strcpy,externally controlled input appears to reach strcpy argument 2,"strcpy(newtext, p->text);"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F001.c,42,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(newtext, text);"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F002.c,51,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(combined, ""%s %s"", a->msgs->text, b->msgs->text);"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F002.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Msg *m = malloc(sizeof(Msg));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F002.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,m->text = strdup(text);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F002.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,t = malloc(sizeof(Tag));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F002.c,39,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,t->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F002.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *combined = malloc(strlen(a->msgs->text) + strlen(b->msgs->text) + 2);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F003.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->expansion = strdup(exp);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F003.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Alias *new = malloc(sizeof(Alias));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F003.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F003.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->expansion = strdup(exp);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F003.c,48,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->name = strdup(new);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F004.c,63,low,review,memory,memory_string,memory,dangerous_function:strncpy,strncpy can leave the destination unterminated unless null termination is proven,"strncpy(key, p + 1, len);"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F004.c,66,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","if (v) strcat(buf, v->value);"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F004.c,67,low,review,memory,memory_string,memory,dangerous_function:strncat,strncat requires a remaining-capacity calculation,"else { strncat(buf, p, end - p + 1); }"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F004.c,69,low,review,memory,memory_string,memory,dangerous_function:strncat,strncat requires a remaining-capacity calculation,"strncat(buf, p, end - p + 1);"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F004.c,75,low,review,memory,memory_string,memory,dangerous_function:strncat,strncat requires a remaining-capacity calculation,"strncat(buf, p, 1);"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F004.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,v->value = strdup(value);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F004.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Var *new = malloc(sizeof(Var));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F004.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->key = strdup(key);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F004.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->value = strdup(value);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F005.c,12,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"lines = realloc(lines, capacity * sizeof(char *));"
/home/yichen/Desktop/Deepseek_Baseline_Code05/F005.c,20,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[idx] = strdup(text);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F005.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[idx] = strdup(text);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F006.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Item *new = malloc(sizeof(Item));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F006.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F007.c,16,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Act *a = malloc(sizeof(Act));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F007.c,17,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->time = strdup(time);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F007.c,18,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->label = strdup(label);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F007.c,19,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F007.c,67,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Act **arr = malloc(count * sizeof(Act *));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F008.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,s->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F008.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Student *new = malloc(sizeof(Student));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F008.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F008.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,g = malloc(sizeof(Group));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,g->name = strdup(gname);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Event *e = malloc(sizeof(Event));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,e->desc = strdup(desc);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,46,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Group *ng = malloc(sizeof(Group));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,47,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ng->name = strdup(newg);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Event *ne = malloc(sizeof(Event));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,53,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ne->desc = strdup(e->desc);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,60,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Event *ne = malloc(sizeof(Event));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F009.c,61,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ne->desc = strdup(e->desc);
/home/yichen/Desktop/Deepseek_Baseline_Code05/F010.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,k = malloc(sizeof(Key));
/home/yichen/Desktop/Deepseek_Baseline_Code05/F010.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,k->key = strdup(key);
