file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,28,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(newtext, p->text);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,29,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(newtext, text);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,100,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"int n = sscanf(line, ""%15s %255s %[^\n]"", cmd, id, text);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,16,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Paragraph *p = malloc(sizeof(Paragraph));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,17,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,p->id = strdup(id);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,18,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,p->text = strdup(text);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *newtext = malloc(strlen(p->text) + strlen(text) + 1);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,41,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,p->text = strdup(text);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,28,high,confirmed,memory,memory_string,string,tainted_sink:strcpy,externally controlled input appears to reach strcpy argument 2,"strcpy(newtext, p->text);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F001.c,29,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(newtext, text);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F002.c,33,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(combined, ""%s %s"", first, second);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F002.c,16,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Message *m = malloc(sizeof(Message));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F002.c,17,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,m->tag = strdup(tag);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F002.c,18,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,m->msg = strdup(msg);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F002.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *combined = malloc(strlen(first) + 1 + strlen(second) + 1);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F003.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->expansion = strdup(expansion);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F003.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Alias *new = malloc(sizeof(Alias));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F003.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->name = strdup(name);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F003.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->expansion = strdup(expansion);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F003.c,48,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->name = strdup(new);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F004.c,58,low,review,memory,memory_string,memory,dangerous_function:strncpy,strncpy can leave the destination unterminated unless null termination is proven,"strncpy(key, p + 1, keylen);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F004.c,96,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"int n = sscanf(line, ""%15s %255s %[^\n]"", cmd, arg1, arg2);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F004.c,24,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,v->value = strdup(value);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F004.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Var *new = malloc(sizeof(Var));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F004.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->key = strdup(key);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F004.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->value = strdup(value);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F005.c,98,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,"insert_line(atoi(arg1), arg2);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F005.c,104,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,delete_line(atoi(arg1));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F005.c,106,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,"patch_line(atoi(arg1), arg2);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F005.c,95,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"int n = sscanf(line, ""%15s %255s %[^\n]"", cmd, arg1, arg2);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F005.c,24,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Line *new = malloc(sizeof(Line));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F005.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->text = strdup(text);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F005.c,68,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,l->text = strdup(text);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F006.c,87,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,"add_item(arg1, atoi(arg2));"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F006.c,89,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,"take_item(arg1, atoi(arg2));"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F006.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Item *new = malloc(sizeof(Item));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F006.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->name = strdup(name);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F007.c,116,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"int n = sscanf(line, ""%15s %255s %255s %[^\n]"", cmd, arg1, arg2, arg3);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F007.c,17,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Activity *a = malloc(sizeof(Activity));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F007.c,18,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->time = strdup(time);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F007.c,19,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->label = strdup(label);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F007.c,20,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->note = strdup(note);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F008.c,96,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,"add_student(arg1, atoi(arg2), arg3);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F008.c,98,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,"update_student(arg1, atoi(arg2), arg3);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F008.c,93,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"int n = sscanf(line, ""%15s %255s %255s %[^\n]"", cmd, arg1, arg2, arg3);"
/home/yichen/Desktop/Deepseek_Security_Prompt04/F008.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,s->note = strdup(note);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F008.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Student *new = malloc(sizeof(Student));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F008.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->name = strdup(name);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F008.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,new->note = strdup(note);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F008.c,42,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,s->note = strdup(note);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F009.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,g = malloc(sizeof(Group));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F009.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,g->name = strdup(group);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F009.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Event *e = malloc(sizeof(Event));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F009.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,e->description = strdup(description);
/home/yichen/Desktop/Deepseek_Security_Prompt04/F009.c,44,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Group *gn = malloc(sizeof(Group));
/home/yichen/Desktop/Deepseek_Security_Prompt04/F009.c,45,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,gn->name = strdup(newName);
