file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,3,information,missingIncludeSystem,Include file: <stdio.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|3|information|missingIncludeSystem|Include file: <stdio.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,4,information,missingIncludeSystem,Include file: <stdlib.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|4|information|missingIncludeSystem|Include file: <stdlib.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,5,information,missingIncludeSystem,Include file: <string.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|5|information|missingIncludeSystem|Include file: <string.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,34,error,memleakOnRealloc,Common realloc mistake: 'notebook' nulled but not freed upon failure,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|34|error|memleakOnRealloc|Common realloc mistake: 'notebook' nulled but not freed upon failure,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,76,style,constVariablePointer,Variable 't' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|76|style|constVariablePointer|Variable 't' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,105,style,constVariablePointer,Variable 'cmd' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|105|style|constVariablePointer|Variable 'cmd' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,108,style,constVariablePointer,Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|108|style|constVariablePointer|Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,109,style,constVariablePointer,Variable 'text' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|109|style|constVariablePointer|Variable 'text' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,112,style,constVariablePointer,Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|112|style|constVariablePointer|Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c,cppcheck,True,success,True,0,15,113,style,constVariablePointer,Variable 'text' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Code08/F001.c|113|style|constVariablePointer|Variable 'text' can be declared as pointer to const,/home/yichen/Desktop/Gemini_Baseline_Results08/logs/F001_cppcheck.log
