file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_GSCP07/F001.c,100,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"if (t) { t = strchr(t + 1, ' '); if (t) strcpy(text, t + 1); }"
/home/yichen/Desktop/Qwen_GSCP07/F001.c,106,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"if (t) { t = strchr(t + 1, ' '); if (t) strcpy(text, t + 1); }"
/home/yichen/Desktop/Qwen_GSCP07/F001.c,24,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,n->text = strdup(text);
/home/yichen/Desktop/Qwen_GSCP07/F001.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,n = malloc(sizeof(Node));
/home/yichen/Desktop/Qwen_GSCP07/F001.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,n->id = strdup(id);
/home/yichen/Desktop/Qwen_GSCP07/F001.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,n->text = strdup(text);
/home/yichen/Desktop/Qwen_GSCP07/F001.c,40,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(len);
/home/yichen/Desktop/Qwen_GSCP07/F001.c,100,high,confirmed,memory,memory_string,string,tainted_sink:strcpy,externally controlled input appears to reach strcpy argument 2,"if (t) { t = strchr(t + 1, ' '); if (t) strcpy(text, t + 1); }"
/home/yichen/Desktop/Qwen_GSCP07/F001.c,106,high,confirmed,memory,memory_string,string,tainted_sink:strcpy,externally controlled input appears to reach strcpy argument 2,"if (t) { t = strchr(t + 1, ' '); if (t) strcpy(text, t + 1); }"
/home/yichen/Desktop/Qwen_GSCP07/F002.c,10,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Msg *m = malloc(sizeof(Msg));
/home/yichen/Desktop/Qwen_GSCP07/F002.c,11,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,m->tag = strdup(tag);
/home/yichen/Desktop/Qwen_GSCP07/F002.c,12,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,m->msg = strdup(msg);
/home/yichen/Desktop/Qwen_GSCP07/F002.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(len);
