score_scope,file,line_count,byte_count,custom_total,custom_high,custom_medium,custom_low,custom_info,memory_total,memory_high,memory_medium,memory_low,memory_info,auxiliary_total,auxiliary_high,auxiliary_medium,auxiliary_low,auxiliary_info,gcc_compile_attempted,gcc_compile_status,gcc_compile_success,clang_compile_attempted,clang_compile_status,clang_compile_success,asan_compile_attempted,asan_compile_status,asan_compile_success,asan_runtime_attempted,asan_runtime_crashes,asan_runtime_timeouts,normal_runtime_attempted,normal_runtime_crashes,normal_runtime_timeouts,runtime_crashes,runtime_timeouts,security_score,all_static_security_score,memory_safety_score,auxiliary_security_score,memory_runtime_score,normal_runtime_score,asan_runtime_timeout_score,normal_runtime_timeout_score,runtime_score,compile_penalty,memory_total_score,risk_score,total_score
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F001.c,124,3017,9,3,6,0,0,9,3,6,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F002.c,116,2957,9,3,6,0,0,9,3,6,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F003.c,110,2588,5,0,5,0,0,5,0,5,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F004.c,117,2664,8,3,5,0,0,8,3,5,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,1,0,True,0,0,1,0,50,50,50,0,15,0,0,0,15,0,65,65,65
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F005.c,102,2517,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F006.c,105,2392,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F007.c,127,3406,5,1,4,0,0,5,1,4,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,1,0,True,0,0,1,0,26,26,26,0,15,0,0,0,15,0,41,41,41
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F008.c,109,2589,5,1,4,0,0,5,1,4,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F009.c,156,3809,11,1,10,0,0,11,1,10,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,1,0,True,0,0,1,0,50,50,50,0,15,0,0,0,15,0,65,65,65
memory_only,/home/yichen/Desktop/Deepseek_Baseline_Code06/F010.c,137,3163,5,1,4,0,0,5,1,4,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,1,0,True,0,0,1,0,26,26,26,0,15,0,0,0,15,0,41,41,41
