file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Deepseek_Baseline_Code06/F001.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F002.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F003.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F004.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F005.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F006.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F006_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F007.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F007_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F008.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F008_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F009.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F009_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F010.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F011.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F011_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F012.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F012_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F013.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F013_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F014.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F014_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F015.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F015_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F016.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F016_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F017.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F017_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F018.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F018_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F019.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F019_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F020.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F020_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F021.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F021_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F022.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F022_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F023.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F023_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F024.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F024_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F025.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F025_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F026.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F026_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F027.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F027_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F028.c,clang_analyzer,True,success,True,0,4,76,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'from_node'),/home/yichen/Desktop/Deepseek_Baseline_Code06/F028.c:76:73: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'from_node') [core.NullDereference],/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F028_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F028.c,clang_analyzer,True,success,True,0,4,78,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'from_node'),/home/yichen/Desktop/Deepseek_Baseline_Code06/F028.c:78:17: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'from_node') [core.NullDereference],/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F028_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F028.c,clang_analyzer,True,success,True,0,4,93,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 's'),/home/yichen/Desktop/Deepseek_Baseline_Code06/F028.c:93:53: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 's') [core.NullDereference],/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F028_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F028.c,clang_analyzer,True,success,True,0,4,95,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 's'),/home/yichen/Desktop/Deepseek_Baseline_Code06/F028.c:95:17: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 's') [core.NullDereference],/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F028_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F029.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F029_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F030.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F030_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F031.c,clang_analyzer,True,success,True,0,1,98,warning,core.CallAndMessage,1st function call argument is an uninitialized value,/home/yichen/Desktop/Deepseek_Baseline_Code06/F031.c:98:17: warning: 1st function call argument is an uninitialized value [core.CallAndMessage],/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F031_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F032.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F032_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F033.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F033_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F034.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F034_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F035.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F035_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F036.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F036_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F037.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F037_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F038.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F038_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F039.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F039_clang_analyzer.log
/home/yichen/Desktop/Deepseek_Baseline_Code06/F040.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Deepseek_Baseline_Results06/logs/F040_clang_analyzer.log
