file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Baseline02/F001.c,20,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"if (text[0] == ' ') memmove(text, text + 1, strlen(text));"
/home/yichen/Desktop/Qwen_Baseline02/F001.c,27,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(nt, ""%s %s"", p[idx].text, text);"
/home/yichen/Desktop/Qwen_Baseline02/F001.c,16,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"while (scanf(""%s"", cmd) == 1 && strcmp(cmd, ""END"")) {"
/home/yichen/Desktop/Qwen_Baseline02/F001.c,18,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id); fgets(text, sizeof(text), stdin);"
/home/yichen/Desktop/Qwen_Baseline02/F001.c,34,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id); int idx = find(id);"
/home/yichen/Desktop/Qwen_Baseline02/F001.c,41,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id); int idx = find(id);"
/home/yichen/Desktop/Qwen_Baseline02/F001.c,23,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,if (idx == -1) { p[np].id = strdup(id); p[np++].text = strdup(text); }
/home/yichen/Desktop/Qwen_Baseline02/F001.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *nt = malloc(strlen(p[idx].text) + strlen(text) + 2);
/home/yichen/Desktop/Qwen_Baseline02/F001.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,if (idx != -1) { free(p[idx].text); p[idx].text = strdup(text); }
/home/yichen/Desktop/Qwen_Baseline02/F001.c,20,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"if (text[0] == ' ') memmove(text, text + 1, strlen(text));"
