file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Qwen_SDF01/F001.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F002.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F003.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F004.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F005.c,clang_analyzer,True,failed,False,1,7,54,error,-Wint-conversion,incompatible pointer to integer conversion assigning to 'char' from 'char *'; dereference with *,/home/yichen/Desktop/Qwen_SDF01/F005.c:54:37: error: incompatible pointer to integer conversion assigning to 'char' from 'char *'; dereference with * [-Wint-conversion],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F005.c,clang_analyzer,True,failed,False,1,7,68,error,-Wint-conversion,incompatible pointer to integer conversion assigning to 'char' from 'char *'; dereference with *,/home/yichen/Desktop/Qwen_SDF01/F005.c:68:40: error: incompatible pointer to integer conversion assigning to 'char' from 'char *'; dereference with * [-Wint-conversion],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F005.c,clang_analyzer,True,failed,False,1,7,76,error,-Wint-conversion,incompatible integer to pointer conversion passing 'char' to parameter of type 'void *',/home/yichen/Desktop/Qwen_SDF01/F005.c:76:26: error: incompatible integer to pointer conversion passing 'char' to parameter of type 'void *' [-Wint-conversion],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F005.c,clang_analyzer,True,failed,False,1,7,88,error,-Wint-conversion,incompatible integer to pointer conversion passing 'char' to parameter of type 'void *',/home/yichen/Desktop/Qwen_SDF01/F005.c:88:36: error: incompatible integer to pointer conversion passing 'char' to parameter of type 'void *' [-Wint-conversion],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F005.c,clang_analyzer,True,failed,False,1,7,88,error,-Wint-conversion,incompatible pointer to integer conversion assigning to 'char' from 'char *'; dereference with *,/home/yichen/Desktop/Qwen_SDF01/F005.c:88:62: error: incompatible pointer to integer conversion assigning to 'char' from 'char *'; dereference with * [-Wint-conversion],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F005.c,clang_analyzer,True,failed,False,1,7,92,error,-Wint-conversion,incompatible integer to pointer conversion passing 'char' to parameter of type 'const char *'; take the address with &,/home/yichen/Desktop/Qwen_SDF01/F005.c:92:62: error: incompatible integer to pointer conversion passing 'char' to parameter of type 'const char *'; take the address with & [-Wint-conversion],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F005.c,clang_analyzer,True,failed,False,1,7,96,error,-Wint-conversion,incompatible integer to pointer conversion passing 'char' to parameter of type 'void *',/home/yichen/Desktop/Qwen_SDF01/F005.c:96:48: error: incompatible integer to pointer conversion passing 'char' to parameter of type 'void *' [-Wint-conversion],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F006.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F006_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F007.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F007_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F008.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F008_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F009.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F009_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F010.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F011.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F011_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F012.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F012_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F013.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F013_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F014.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F014_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F015.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F015_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F016.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F016_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F017.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F017_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F018.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F018_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F019.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F019_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F020.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F020_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F021.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F021_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F022.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F022_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F023.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F023_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F024.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F024_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F025.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F025_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F026.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F026_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F027.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F027_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F028.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F028_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F029.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F029_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F030.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F030_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F031.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F031_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F032.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F032_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F033.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F033_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F034.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F034_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F035.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F035_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F036.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F036_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F037.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F037_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F038.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F038_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F039.c,clang_analyzer,True,success,True,0,4,86,warning,core.NullDereference,Array access (via field 'cells') results in a null pointer dereference,/home/yichen/Desktop/Qwen_SDF01/F039.c:86:34: warning: Array access (via field 'cells') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F039_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F039.c,clang_analyzer,True,success,True,0,4,102,warning,core.NullDereference,Array access (via field 'cells') results in a null pointer dereference,/home/yichen/Desktop/Qwen_SDF01/F039.c:102:29: warning: Array access (via field 'cells') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F039_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F039.c,clang_analyzer,True,success,True,0,4,118,warning,core.NullDereference,Array access (via field 'cells') results in a null pointer dereference,/home/yichen/Desktop/Qwen_SDF01/F039.c:118:34: warning: Array access (via field 'cells') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F039_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F039.c,clang_analyzer,True,success,True,0,4,138,warning,core.NullDereference,Array access (via field 'cells') results in a null pointer dereference,/home/yichen/Desktop/Qwen_SDF01/F039.c:138:22: warning: Array access (via field 'cells') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Qwen_SDF_Results01/logs/F039_clang_analyzer.log
/home/yichen/Desktop/Qwen_SDF01/F040.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_SDF_Results01/logs/F040_clang_analyzer.log
