file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,clang_analyzer,True,success,True,0,4,20,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c:20:91: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results05/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,clang_analyzer,True,success,True,0,4,21,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c:21:75: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results05/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,clang_analyzer,True,success,True,0,4,22,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c:22:74: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results05/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,clang_analyzer,True,success,True,0,4,23,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c:23:79: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results05/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c,clang_analyzer,True,success,True,0,1,17,warning,core.NonNullParamChecker,Null pointer passed to 1st parameter expecting 'nonnull',/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c:17:143: warning: Null pointer passed to 1st parameter expecting 'nonnull' [core.NonNullParamChecker],/home/yichen/Desktop/Qwen_Security_Results05/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F003.c,clang_analyzer,True,success,True,0,2,17,warning,core.NonNullParamChecker,Null pointer passed to 1st parameter expecting 'nonnull',/home/yichen/Desktop/Qwen_Security_Prompt05/F003.c:17:176: warning: Null pointer passed to 1st parameter expecting 'nonnull' [core.NonNullParamChecker],/home/yichen/Desktop/Qwen_Security_Results05/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F003.c,clang_analyzer,True,success,True,0,2,17,warning,core.NonNullParamChecker,Null pointer passed to 1st parameter expecting 'nonnull',/home/yichen/Desktop/Qwen_Security_Prompt05/F003.c:17:263: warning: Null pointer passed to 1st parameter expecting 'nonnull' [core.NonNullParamChecker],/home/yichen/Desktop/Qwen_Security_Results05/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F004.c,clang_analyzer,True,success,True,0,3,17,warning,core.NonNullParamChecker,Null pointer passed to 1st parameter expecting 'nonnull',/home/yichen/Desktop/Qwen_Security_Prompt05/F004.c:17:185: warning: Null pointer passed to 1st parameter expecting 'nonnull' [core.NonNullParamChecker],/home/yichen/Desktop/Qwen_Security_Results05/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F004.c,clang_analyzer,True,success,True,0,3,17,warning,core.NonNullParamChecker,Null pointer passed to 1st parameter expecting 'nonnull',/home/yichen/Desktop/Qwen_Security_Prompt05/F004.c:17:271: warning: Null pointer passed to 1st parameter expecting 'nonnull' [core.NonNullParamChecker],/home/yichen/Desktop/Qwen_Security_Results05/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F004.c,clang_analyzer,True,success,True,0,3,19,warning,core.NullDereference,Dereference of null pointer (loaded from variable 'p'),/home/yichen/Desktop/Qwen_Security_Prompt05/F004.c:19:86: warning: Dereference of null pointer (loaded from variable 'p') [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results05/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F005.c,clang_analyzer,True,success,True,0,3,16,warning,core.NullDereference,Dereference of null pointer (loaded from variable 't'),/home/yichen/Desktop/Qwen_Security_Prompt05/F005.c:16:86: warning: Dereference of null pointer (loaded from variable 't') [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results05/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F005.c,clang_analyzer,True,success,True,0,3,17,warning,core.NonNullParamChecker,Null pointer passed to 1st parameter expecting 'nonnull',/home/yichen/Desktop/Qwen_Security_Prompt05/F005.c:17:97: warning: Null pointer passed to 1st parameter expecting 'nonnull' [core.NonNullParamChecker],/home/yichen/Desktop/Qwen_Security_Results05/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F005.c,clang_analyzer,True,success,True,0,3,19,warning,core.NullDereference,Dereference of null pointer (loaded from variable 't'),/home/yichen/Desktop/Qwen_Security_Prompt05/F005.c:19:90: warning: Dereference of null pointer (loaded from variable 't') [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results05/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt05/F006.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_Security_Results05/logs/F006_clang_analyzer.log
