file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,20,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"else if(!strcmp(cmd,""APPEND"")) { int i=find(id); if(i>=0) { char *n=malloc(strlen(ps[i].text)+strlen(txt)+2); sprintf(n,""%s %s"",ps[i].text,txt); free(ps[i].text); ps[i].text=n; } }"
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,17,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(ln,""%s %s"",cmd,id);"
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,19,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"if(!strcmp(cmd,""NEW"")) { ps=realloc(ps,(np+1)*sizeof(P)); ps[np].id=strdup(id); ps[np].text=strdup(txt); np++; }"
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,19,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if(!strcmp(cmd,""NEW"")) { ps=realloc(ps,(np+1)*sizeof(P)); ps[np].id=strdup(id); ps[np].text=strdup(txt); np++; }"
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,20,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,"else if(!strcmp(cmd,""APPEND"")) { int i=find(id); if(i>=0) { char *n=malloc(strlen(ps[i].text)+strlen(txt)+2); sprintf(n,""%s %s"",ps[i].text,txt); free(ps[i].text); ps[i].text=n; } }"
/home/yichen/Desktop/Qwen_Security_Prompt05/F001.c,21,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"else if(!strcmp(cmd,""REPLACE"")) { int i=find(id); if(i>=0) { free(ps[i].text); ps[i].text=strdup(txt); } }"
/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c,18,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"else if(!strcmp(cmd,""CONCAT"")) { sscanf(p1,""%s %s %s"",a,b,c); char *m1=NULL,*m2=NULL; for(int i=0;i<nm;i++) { if(!m1 && !strcmp(ms[i].tag,a)) m1=ms[i].msg; if(!m2 && !strcmp(ms[i].tag,b)) m2=ms[i].msg; } if(m1&&m2) { ms=realloc(ms,(nm+1)*si"
/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c,15,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(ln,""%s"",cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c,17,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if(!strcmp(cmd,""ADD"")) { sscanf(p1,""%s"",a); char *m=p1+strlen(a)+1; ms=realloc(ms,(nm+1)*sizeof(M)); ms[nm].tag=strdup(a); ms[nm].msg=strdup(m); nm++; }"
/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c,18,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"else if(!strcmp(cmd,""CONCAT"")) { sscanf(p1,""%s %s %s"",a,b,c); char *m1=NULL,*m2=NULL; for(int i=0;i<nm;i++) { if(!m1 && !strcmp(ms[i].tag,a)) m1=ms[i].msg; if(!m2 && !strcmp(ms[i].tag,b)) m2=ms[i].msg; } if(m1&&m2) { ms=realloc(ms,(nm+1)*si"
/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c,19,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"else if(!strcmp(cmd,""REMOVE"")) { sscanf(p1,""%s"",a); for(int i=0;i<nm;) { if(!strcmp(ms[i].tag,a)) { free(ms[i].tag); free(ms[i].msg); for(int j=i;j<nm-1;j++) ms[j]=ms[j+1]; nm--; } else i++; } }"
/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"else if(!strcmp(cmd,""FIND"")) { sscanf(p1,""%s"",a); for(int i=0;i<nm;i++) if(!strcmp(ms[i].tag,a)) { for(char *p=ms[i].msg;*p;p++) putchar(*p==' '?'_':*p); putchar('\n'); break; } }"
/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c,17,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"if(!strcmp(cmd,""ADD"")) { sscanf(p1,""%s"",a); char *m=p1+strlen(a)+1; ms=realloc(ms,(nm+1)*sizeof(M)); ms[nm].tag=strdup(a); ms[nm].msg=strdup(m); nm++; }"
/home/yichen/Desktop/Qwen_Security_Prompt05/F002.c,17,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if(!strcmp(cmd,""ADD"")) { sscanf(p1,""%s"",a); char *m=p1+strlen(a)+1; ms=realloc(ms,(nm+1)*sizeof(M)); ms[nm].tag=strdup(a); ms[nm].msg=strdup(m); nm++; }"
