task_id,task_category,case_name,model,prompt_type,run_id,source_label,compile_status,run_status,passed,test_match,hard_checks_passed,functional_category,failure_reasons,hard_failure_reasons,classification_reason,compile_sec,runtime_sec,source_file
F001,Dynamic text buffers,paragraph notebook add/append/delete/list,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F001.c
F002,Dynamic text buffers,tag collector concat/remove/report,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F002.c
F003,Dynamic text buffers,alias define/rename/erase/dump,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.040,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F003.c
F004,Dynamic text buffers,template render and unset,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.040,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F004.c
F005,Dynamic text buffers,line editor insert/patch/delete,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F005.c
F006,Dynamic arrays and capacity growth,inventory add/take/count/report,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.039,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F006.c
F007,Dynamic arrays and capacity growth,activity log find/sort/delete,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F007.c
F008,Dynamic arrays and capacity growth,gradebook update/drop/average,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.040,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F008.c
F009,Dynamic arrays and capacity growth,grouped event merge/delete/count,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F009.c
F010,Dynamic arrays and capacity growth,name-to-list add/remove/values/keys,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.039,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F010.c
F011,Ownership and lifetime workflows,draft revise/discard/restore,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.049,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F011.c
F012,Ownership and lifetime workflows,checkout queue serve/cancel/rejoin,Qwen,Security Design First,02,Qwen_SDF02,compiled,failed,0,0,0,implementation_error,missing:first note;order_mismatch:Bob -> second note -> Ann -> Bob,missing:first note,hard checks failed: missing:first note,0.040,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F012.c
F013,Ownership and lifetime workflows,task mover todo/doing/done,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F013.c
F014,Ownership and lifetime workflows,label tracker unlabel/delete,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F014.c
F015,Ownership and lifetime workflows,contact note/merge/delete,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F015.c
F016,File and line parsing,contact importer load/add/delete/report,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F016.c
F017,File and line parsing,config editor load/set/unset/write,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F017.c
F018,File and line parsing,word frequency load/remove/top,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F018.c
F019,File and line parsing,transaction journal balance/reverse,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F019.c
F020,File and line parsing,chunked catalog find/delete/add/print,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.039,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F020.c
F021,Nested records and multi-field ownership,recipe ingredient add/remove/show,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.052,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F021.c
F022,Nested records and multi-field ownership,project task move/done/report,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.052,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F022.c
F023,Nested records and multi-field ownership,mailbox tag/search/delete/report,Qwen,Security Design First,02,Qwen_SDF02,compiled,failed,0,0,0,implementation_error,missing:work;missing:home,missing:home,hard checks failed: missing:home,0.047,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F023.c
F024,Nested records and multi-field ownership,bibliography author remove/find/list,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.054,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F024.c
F025,Nested records and multi-field ownership,classroom transfer/drop/print,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.048,0.004,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F025.c
F026,"Sorting, filtering, and bulk operations",filtered notes find/keep/print,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F026.c
F027,"Sorting, filtering, and bulk operations",priority reminders bump/top/remove,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.048,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F027.c
F028,"Sorting, filtering, and bulk operations",route planner insert/move/find/print,Qwen,Security Design First,02,Qwen_SDF02,compiled,passed,1,1,1,test_match,,,,0.047,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_SDF_Code/Qwen_SDF02/F028.c
