score_scope,file,line_count,byte_count,custom_total,custom_high,custom_medium,custom_low,custom_info,memory_total,memory_high,memory_medium,memory_low,memory_info,auxiliary_total,auxiliary_high,auxiliary_medium,auxiliary_low,auxiliary_info,gcc_compile_attempted,gcc_compile_status,gcc_compile_success,clang_compile_attempted,clang_compile_status,clang_compile_success,asan_compile_attempted,asan_compile_status,asan_compile_success,asan_runtime_attempted,asan_runtime_crashes,asan_runtime_timeouts,normal_runtime_attempted,normal_runtime_crashes,normal_runtime_timeouts,runtime_crashes,runtime_timeouts,security_score,all_static_security_score,memory_safety_score,auxiliary_security_score,memory_runtime_score,normal_runtime_score,asan_runtime_timeout_score,normal_runtime_timeout_score,runtime_score,compile_penalty,memory_total_score,risk_score,total_score
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F001.c,139,4702,5,0,5,0,0,5,0,5,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F002.c,129,4606,5,0,5,0,0,5,0,5,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F003.c,108,3600,4,0,4,0,0,4,0,4,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F004.c,124,4155,4,0,3,1,0,4,0,3,1,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F005.c,89,2940,6,0,3,3,0,3,0,3,0,0,3,0,0,3,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,12,15,12,3,0,0,0,0,0,0,12,12,12
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F006.c,102,3223,3,0,1,2,0,1,0,1,0,0,2,0,0,2,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,4,6,4,2,0,0,0,0,0,0,4,4,4
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F007.c,115,3707,4,0,2,2,0,2,0,2,0,0,2,0,0,2,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,8,10,8,2,0,0,0,0,0,0,8,8,8
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F008.c,108,3441,5,0,3,2,0,3,0,3,0,0,2,0,0,2,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,12,14,12,2,0,0,0,0,0,0,12,12,12
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F009.c,121,4216,5,0,5,0,0,5,0,5,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F010.c,110,3576,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F011.c,109,3662,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F012.c,86,2745,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F013.c,110,3769,5,0,5,0,0,5,0,5,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F014.c,141,5190,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F015.c,145,5218,9,0,9,0,0,9,0,9,0,0,0,0,0,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36
memory_only,/home/yichen/Desktop/Gemini_GSCP06/F016.c,119,3854,7,0,7,0,0,6,0,6,0,0,1,0,1,0,0,True,success,True,True,success,True,True,success,True,True,0,0,True,0,0,0,0,24,28,24,4,0,0,0,0,0,0,24,24,24
