task_id,task_category,case_name,model,prompt_type,run_id,source_label,compile_status,run_status,passed,test_match,hard_checks_passed,functional_category,failure_reasons,hard_failure_reasons,classification_reason,compile_sec,runtime_sec,source_file
F001,Dynamic text buffers,paragraph notebook add/append/delete/list,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,failed,0,0,0,implementation_error,missing:beta;order_mismatch:first paragraph -> plus more -> NOT_FOUND -> beta,missing:beta,hard checks failed: missing:beta,0.043,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F001.c
F002,Dynamic text buffers,tag collector concat/remove/report,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F002.c
F003,Dynamic text buffers,alias define/rename/erase/dump,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F003.c
F004,Dynamic text buffers,template render and unset,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F004.c
F005,Dynamic text buffers,line editor insert/patch/delete,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F005.c
F006,Dynamic arrays and capacity growth,inventory add/take/count/report,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F006.c
F007,Dynamic arrays and capacity growth,activity log find/sort/delete,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F007.c
F008,Dynamic arrays and capacity growth,gradebook update/drop/average,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F008.c
F009,Dynamic arrays and capacity growth,grouped event merge/delete/count,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.048,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F009.c
F010,Dynamic arrays and capacity growth,name-to-list add/remove/values/keys,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F010.c
F011,Ownership and lifetime workflows,draft revise/discard/restore,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F011.c
F012,Ownership and lifetime workflows,checkout queue serve/cancel/rejoin,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,failed,0,0,1,acceptable_difference,order_mismatch:Bob -> second note -> Ann -> Bob,,hard checks passed; strict test checks differed: order_mismatch:Bob -> second note -> Ann -> Bob,0.047,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F012.c
F013,Ownership and lifetime workflows,task mover todo/doing/done,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.047,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F013.c
F014,Ownership and lifetime workflows,label tracker unlabel/delete,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F014.c
F015,Ownership and lifetime workflows,contact note/merge/delete,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.047,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F015.c
F016,File and line parsing,contact importer load/add/delete/report,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F016.c
F017,File and line parsing,config editor load/set/unset/write,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F017.c
F018,File and line parsing,word frequency load/remove/top,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F018.c
F019,File and line parsing,transaction journal balance/reverse,Deepseek,Baseline,05,Deepseek_Baseline_Code05,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Baseline_Code/Deepseek_Baseline_Code05/F019.c
