task_id,task_category,case_name,model,prompt_type,run_id,source_label,compile_status,run_status,passed,test_match,hard_checks_passed,functional_category,failure_reasons,hard_failure_reasons,classification_reason,compile_sec,runtime_sec,source_file
F001,Dynamic text buffers,paragraph notebook add/append/delete/list,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F001.c
F002,Dynamic text buffers,tag collector concat/remove/report,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.039,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F002.c
F003,Dynamic text buffers,alias define/rename/erase/dump,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.039,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F003.c
F004,Dynamic text buffers,template render and unset,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F004.c
F005,Dynamic text buffers,line editor insert/patch/delete,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.039,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F005.c
F006,Dynamic arrays and capacity growth,inventory add/take/count/report,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.040,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F006.c
F007,Dynamic arrays and capacity growth,activity log find/sort/delete,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.039,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F007.c
F008,Dynamic arrays and capacity growth,gradebook update/drop/average,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F008.c
F009,Dynamic arrays and capacity growth,grouped event merge/delete/count,Qwen,Baseline,08,Qwen_Baseline08,compile_failed,not_run,0,0,0,implementation_error,compile_failed,compile_failed,compile did not produce a runnable program,0.040,,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F009.c
F010,Dynamic arrays and capacity growth,name-to-list add/remove/values/keys,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.048,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F010.c
F011,Ownership and lifetime workflows,draft revise/discard/restore,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F011.c
F012,Ownership and lifetime workflows,checkout queue serve/cancel/rejoin,Qwen,Baseline,08,Qwen_Baseline08,compiled,failed,0,0,0,implementation_error,missing:first note;order_mismatch:Bob -> second note -> Ann -> Bob,missing:first note,hard checks failed: missing:first note,0.040,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F012.c
F013,Ownership and lifetime workflows,task mover todo/doing/done,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F013.c
F014,Ownership and lifetime workflows,label tracker unlabel/delete,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.040,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F014.c
F015,Ownership and lifetime workflows,contact note/merge/delete,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F015.c
F016,File and line parsing,contact importer load/add/delete/report,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.040,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F016.c
F017,File and line parsing,config editor load/set/unset/write,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F017.c
F018,File and line parsing,word frequency load/remove/top,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.046,0.010,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F018.c
F019,File and line parsing,transaction journal balance/reverse,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F019.c
F020,File and line parsing,chunked catalog find/delete/add/print,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F020.c
F021,Nested records and multi-field ownership,recipe ingredient add/remove/show,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.040,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F021.c
F022,Nested records and multi-field ownership,project task move/done/report,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F022.c
F023,Nested records and multi-field ownership,mailbox tag/search/delete/report,Qwen,Baseline,08,Qwen_Baseline08,compiled,failed,0,0,1,acceptable_difference,missing:work,,hard checks passed; strict test checks differed: missing:work,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F023.c
F024,Nested records and multi-field ownership,bibliography author remove/find/list,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F024.c
F025,Nested records and multi-field ownership,classroom transfer/drop/print,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F025.c
F026,"Sorting, filtering, and bulk operations",filtered notes find/keep/print,Qwen,Baseline,08,Qwen_Baseline08,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Baseline_Code/Qwen_Baseline08/F026.c
