file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Baseline05/F001.c,42,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"memmove(text, text + 1, strlen(text));"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,58,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"memmove(text, text + 1, strlen(text));"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,64,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(paragraphs[idx].text, "" "");"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,65,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(paragraphs[idx].text, text);"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,71,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"memmove(text, text + 1, strlen(text));"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,35,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"while (scanf(""%s"", cmd) == 1) {"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,39,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,55,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,68,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,80,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,89,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,42,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"memmove(text, text + 1, strlen(text));"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,58,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"memmove(text, text + 1, strlen(text));"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,65,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(paragraphs[idx].text, text);"
/home/yichen/Desktop/Qwen_Baseline05/F001.c,71,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"memmove(text, text + 1, strlen(text));"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,41,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"if (msg[0] == ' ') memmove(msg, msg + 1, strlen(msg));"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,55,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(records[count].message, "" "");"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,56,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(records[count].message, records[idx2].message);"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,35,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"while (scanf(""%s"", cmd) == 1) {"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,39,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", tag1);"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,48,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s %s %s"", tag1, tag2, newtag);"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,60,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", tag1);"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,73,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", tag1);"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,41,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"if (msg[0] == ' ') memmove(msg, msg + 1, strlen(msg));"
/home/yichen/Desktop/Qwen_Baseline05/F002.c,56,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(records[count].message, records[idx2].message);"
