file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Qwen_GSCP03/F001.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F002.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F003.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F004.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F005.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F006.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F006_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F007.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F007_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F008.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F008_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F009.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F009_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F010.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F011.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F011_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F012.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F012_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F013.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F013_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F014.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F014_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F015.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F015_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F016.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F016_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F017.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F017_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F018.c,clang_analyzer,True,success,True,0,1,81,warning,unix.Malloc,Use of memory allocated with size zero,/home/yichen/Desktop/Qwen_GSCP03/F018.c:81:59: warning: Use of memory allocated with size zero [unix.Malloc],/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F018_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F019.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F019_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F020.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F020_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F021.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F021_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F022.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F022_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F023.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F023_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F024.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F024_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP03/F025.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results03/logs/F025_clang_analyzer.log
