file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Gemini_Baseline_Code02/F001.c,73,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(items[i].text, text);"
/home/yichen/Desktop/Gemini_Baseline_Code02/F001.c,63,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"items = realloc(items, sizeof(Item) * (count + 1));"
/home/yichen/Desktop/Gemini_Baseline_Code02/F001.c,64,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,items[count].id = strdup(id);
/home/yichen/Desktop/Gemini_Baseline_Code02/F001.c,65,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,items[count].text = strdup(text);
/home/yichen/Desktop/Gemini_Baseline_Code02/F001.c,72,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"items[i].text = realloc(items[i].text, new_len);"
/home/yichen/Desktop/Gemini_Baseline_Code02/F001.c,81,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,items[i].text = strdup(text);
/home/yichen/Desktop/Gemini_Baseline_Code02/F001.c,95,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { items = realloc(items, sizeof(Item) * count); }"
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,81,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(nmsg, ""%s %s"", m1, m2);"
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,57,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"records = realloc(records, sizeof(Record) * (count + 1));"
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,58,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,records[count].tag = strdup(tag);
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,59,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,records[count].message = strdup(msg);
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,80,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *nmsg = malloc(nlen);
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,82,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"records = realloc(records, sizeof(Record) * (count + 1));"
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,82,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"records = realloc(records, sizeof(Record) * (count + 1));"
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,83,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,records[count].tag = strdup(newtag);
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,105,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { records = realloc(records, sizeof(Record) * count); }"
/home/yichen/Desktop/Gemini_Baseline_Code02/F003.c,61,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,aliases[i].expansion = strdup(exp);
/home/yichen/Desktop/Gemini_Baseline_Code02/F003.c,67,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"aliases = realloc(aliases, sizeof(Alias) * (count + 1));"
/home/yichen/Desktop/Gemini_Baseline_Code02/F003.c,68,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,aliases[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code02/F003.c,69,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,aliases[count].expansion = strdup(exp);
/home/yichen/Desktop/Gemini_Baseline_Code02/F003.c,94,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,aliases[i].name = strdup(new_name);
/home/yichen/Desktop/Gemini_Baseline_Code02/F003.c,110,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { aliases = realloc(aliases, sizeof(Alias) * count); }"
/home/yichen/Desktop/Gemini_Baseline_Code02/F004.c,61,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,vars[i].value = strdup(val);
/home/yichen/Desktop/Gemini_Baseline_Code02/F004.c,67,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"vars = realloc(vars, sizeof(Var) * (count + 1));"
/home/yichen/Desktop/Gemini_Baseline_Code02/F004.c,68,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,vars[count].key = strdup(key);
/home/yichen/Desktop/Gemini_Baseline_Code02/F004.c,69,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,vars[count].value = strdup(val);
/home/yichen/Desktop/Gemini_Baseline_Code02/F004.c,84,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { vars = realloc(vars, sizeof(Var) * count); }"
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,58,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int idx = atoi(args);
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,70,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int idx = atoi(args);
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,84,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int idx = atoi(args);
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,51,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"lines = realloc(lines, sizeof(char*) * (count + 1));"
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[count] = strdup(args);
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,61,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"lines = realloc(lines, sizeof(char*) * (count + 1));"
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,65,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[idx] = strdup(text);
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,78,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { lines = realloc(lines, sizeof(char*) * count); }"
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,88,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[idx] = strdup(text);
/home/yichen/Desktop/Gemini_Baseline_Code02/F006.c,56,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int amt = atoi(p2 + 1);
/home/yichen/Desktop/Gemini_Baseline_Code02/F006.c,77,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int amt = atoi(p2 + 1);
