file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Gemini_Baseline_Code02/F001.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c,clang_analyzer,True,success,True,0,1,110,warning,core.NullDereference,Array access (via field 'message') results in a null pointer dereference,/home/yichen/Desktop/Gemini_Baseline_Code02/F002.c:110:37: warning: Array access (via field 'message') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F003.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F004.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F005.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F006.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F006_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F007.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F007_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F008.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F008_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F009.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F009_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F010.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F011.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F011_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F012.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F012_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F013.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F013_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code02/F014.c,clang_analyzer,True,success,True,0,4,91,warning,core.NullDereference,Array access (via field 'labels') results in a null pointer dereference,/home/yichen/Desktop/Gemini_Baseline_Code02/F014.c:91:40: warning: Array access (via field 'labels') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Gemini_Baseline_Results02/logs/F014_clang_analyzer.log
