file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Gemini_SDF01/F001.c,cppcheck,True,success,True,0,10,2,information,missingIncludeSystem,Include file: <stdio.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_SDF01/F001.c|2|information|missingIncludeSystem|Include file: <stdio.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_SDF01/F001.c,cppcheck,True,success,True,0,10,3,information,missingIncludeSystem,Include file: <stdlib.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_SDF01/F001.c|3|information|missingIncludeSystem|Include file: <stdlib.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_SDF01/F001.c,cppcheck,True,success,True,0,10,4,information,missingIncludeSystem,Include file: <string.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_SDF01/F001.c|4|information|missingIncludeSystem|Include file: <string.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_SDF01/F001.c,cppcheck,True,success,True,0,10,37,style,constVariablePointer,Variable 'cmd' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF01/F001.c|37|style|constVariablePointer|Variable 'cmd' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_SDF01/F001.c,cppcheck,True,success,True,0,10,46,style,constVariablePointer,Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF01/F001.c|46|style|constVariablePointer|Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_SDF01/F001.c,cppcheck,True,success,True,0,10,53,style,constVariablePointer,Variable 'text' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF01/F001.c|53|style|constVariablePointer|Variable 'text' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_SDF01/F001.c,cppcheck,True,success,True,0,10,99,style,constVariablePointer,Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF01/F001.c|99|style|constVariablePointer|Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_SDF01/F001.c,cppcheck,True,success,True,0,10,115,style,constVariablePointer,Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF01/F001.c|115|style|constVariablePointer|Variable 'id' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
/home/yichen/Desktop/Gemini_SDF01/F001.c,cppcheck,True,success,True,0,10,128,style,constVariablePointer,Variable 'txt' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF01/F001.c|128|style|constVariablePointer|Variable 'txt' can be declared as pointer to const,/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
nofile,cppcheck,True,success,True,0,10,0,information,checkersReport,Active checkers: 113/592 (use --checkers-report=<filename> to see details),nofile|0|information|checkersReport|Active checkers: 113/592 (use --checkers-report=<filename> to see details),/home/yichen/Desktop/Gemini_SDF_Results01/logs/F001_cppcheck.log
