task_id,task_category,case_name,model,prompt_type,run_id,source_label,compile_status,run_status,passed,test_match,hard_checks_passed,functional_category,failure_reasons,hard_failure_reasons,classification_reason,compile_sec,runtime_sec,source_file
F001,Dynamic text buffers,paragraph notebook add/append/delete/list,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F001.c
F002,Dynamic text buffers,tag collector concat/remove/report,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,failed,0,0,0,implementation_error,missing:first message;missing:second message;order_mismatch:first message -> second message,missing:first message;missing:second message,hard checks failed: missing:first message;missing:second message,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F002.c
F003,Dynamic text buffers,alias define/rename/erase/dump,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F003.c
F004,Dynamic text buffers,template render and unset,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,failed,0,0,0,implementation_error,missing:Hello Alice in Paris and {missing};missing:City is {city},missing:Hello Alice in Paris and {missing};missing:City is {city},hard checks failed: missing:Hello Alice in Paris and {missing};missing:City is {city},0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F004.c
F005,Dynamic text buffers,line editor insert/patch/delete,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F005.c
F006,Dynamic arrays and capacity growth,inventory add/take/count/report,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F006.c
F007,Dynamic arrays and capacity growth,activity log find/sort/delete,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F007.c
F008,Dynamic arrays and capacity growth,gradebook update/drop/average,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F008.c
F009,Dynamic arrays and capacity growth,grouped event merge/delete/count,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F009.c
F010,Dynamic arrays and capacity growth,name-to-list add/remove/values/keys,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F010.c
F011,Ownership and lifetime workflows,draft revise/discard/restore,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F011.c
F012,Ownership and lifetime workflows,checkout queue serve/cancel/rejoin,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,failed,0,0,0,implementation_error,missing:first note;order_mismatch:Bob -> second note -> Ann -> Bob,missing:first note,hard checks failed: missing:first note,0.046,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F012.c
F013,Ownership and lifetime workflows,task mover todo/doing/done,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F013.c
F014,Ownership and lifetime workflows,label tracker unlabel/delete,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,failed,0,0,0,implementation_error,missing:base note,missing:base note,hard checks failed: missing:base note,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F014.c
F015,Ownership and lifetime workflows,contact note/merge/delete,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,failed,0,0,0,implementation_error,missing:first note;missing:second note,missing:first note;missing:second note,hard checks failed: missing:first note;missing:second note,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F015.c
F016,File and line parsing,contact importer load/add/delete/report,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F016.c
F017,File and line parsing,config editor load/set/unset/write,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F017.c
F018,File and line parsing,word frequency load/remove/top,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F018.c
F019,File and line parsing,transaction journal balance/reverse,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.044,0.007,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F019.c
F020,File and line parsing,chunked catalog find/delete/add/print,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.048,0.004,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F020.c
F021,Nested records and multi-field ownership,recipe ingredient add/remove/show,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,failed,0,0,0,implementation_error,missing:water,missing:water,hard checks failed: missing:water,0.048,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F021.c
F022,Nested records and multi-field ownership,project task move/done/report,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.057,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F022.c
F023,Nested records and multi-field ownership,mailbox tag/search/delete/report,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,failed,0,0,1,acceptable_difference,missing:work,,hard checks passed; strict test checks differed: missing:work,0.048,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F023.c
F024,Nested records and multi-field ownership,bibliography author remove/find/list,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.057,0.002,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F024.c
F025,Nested records and multi-field ownership,classroom transfer/drop/print,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F025.c
F026,"Sorting, filtering, and bulk operations",filtered notes find/keep/print,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.045,0.002,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F026.c
F027,"Sorting, filtering, and bulk operations",priority reminders bump/top/remove,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.048,0.003,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F027.c
F028,"Sorting, filtering, and bulk operations",route planner insert/move/find/print,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F028.c
F029,"Sorting, filtering, and bulk operations",duplicate cleaner dedup/delete/find,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F029.c
F030,"Sorting, filtering, and bulk operations",rename table apply/swap/delete,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F030.c
F031,Failure paths and cleanup,batch importer all-or-nothing,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,failed,0,0,0,implementation_error,unexpected:note three,unexpected:note three,hard checks failed: unexpected:note three,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F031.c
F032,Failure paths and cleanup,transactional settings abort/commit,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F032.c
F033,Failure paths and cleanup,employee update/delete/list,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F033.c
F034,Failure paths and cleanup,replace-from-file note store load,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.041,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F034.c
F035,Failure paths and cleanup,copy queue clone/run/list,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F035.c
F036,Length and numeric size calculations,length-prefixed records,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F036.c
F037,Length and numeric size calculations,hex buffer append/slice/list,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F037.c
F038,Length and numeric size calculations,run-length decoder oversized reject,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F038.c
F039,Length and numeric size calculations,counted table set/get/delete,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F039.c
F040,Length and numeric size calculations,packet cache lengths/stats/drop,Qwen,General Secure C Principles,04,Qwen_GSCP04,compiled,passed,1,1,1,test_match,,,,0.048,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP04/F040.c
