file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_GSCP05/F001.c,42,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(newtext, paras[idx].text);"
/home/yichen/Desktop/Qwen_GSCP05/F001.c,43,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","if (text[0]) { strcat(newtext, "" ""); strcat(newtext, text); }"
/home/yichen/Desktop/Qwen_GSCP05/F001.c,35,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"int n = sscanf(line, ""%19s %255s %[^\n]"", cmd, id, text);"
/home/yichen/Desktop/Qwen_GSCP05/F001.c,15,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"paras = realloc(paras, (pcount + 1) * sizeof(Para));"
/home/yichen/Desktop/Qwen_GSCP05/F001.c,15,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"paras = realloc(paras, (pcount + 1) * sizeof(Para));"
/home/yichen/Desktop/Qwen_GSCP05/F001.c,16,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[pcount].id = strdup(id);
/home/yichen/Desktop/Qwen_GSCP05/F001.c,17,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[pcount].text = strdup(text);
/home/yichen/Desktop/Qwen_GSCP05/F001.c,41,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *newtext = malloc(strlen(paras[idx].text) + strlen(text) + 2);
/home/yichen/Desktop/Qwen_GSCP05/F001.c,53,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[idx].text = strdup(text);
/home/yichen/Desktop/Qwen_GSCP05/F001.c,42,high,confirmed,memory,memory_string,string,tainted_sink:strcpy,externally controlled input appears to reach strcpy argument 2,"strcpy(newtext, paras[idx].text);"
/home/yichen/Desktop/Qwen_GSCP05/F001.c,43,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"if (text[0]) { strcat(newtext, "" ""); strcat(newtext, text); }"
/home/yichen/Desktop/Qwen_GSCP05/F002.c,31,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(nm, ""%s %s"", recs[i1].msg, recs[i2].msg);"
/home/yichen/Desktop/Qwen_GSCP05/F002.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,if (i >= 0) { free(recs[i].msg); recs[i].msg = strdup(c3); }
/home/yichen/Desktop/Qwen_GSCP05/F002.c,26,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { recs = realloc(recs, (rc+1)*sizeof(Rec)); recs[rc].tag = strdup(c2); recs[rc].msg = strdup(c3); rc++; }"
/home/yichen/Desktop/Qwen_GSCP05/F002.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"else { recs = realloc(recs, (rc+1)*sizeof(Rec)); recs[rc].tag = strdup(c2); recs[rc].msg = strdup(c3); rc++; }"
/home/yichen/Desktop/Qwen_GSCP05/F002.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *nm = malloc(strlen(recs[i1].msg) + strlen(recs[i2].msg) + 2);
/home/yichen/Desktop/Qwen_GSCP05/F002.c,34,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { recs = realloc(recs, (rc+1)*sizeof(Rec)); recs[rc].tag = strdup(c4); recs[rc].msg = nm; rc++; }"
/home/yichen/Desktop/Qwen_GSCP05/F002.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"else { recs = realloc(recs, (rc+1)*sizeof(Rec)); recs[rc].tag = strdup(c4); recs[rc].msg = nm; rc++; }"
/home/yichen/Desktop/Qwen_GSCP05/F003.c,21,high,confirmed,memory,memory_string,input,scanf_width_exceeds_destination,sscanf width 700 can write past destination capacity 700,"sscanf(line, ""%19s %255s %700[^\n]"", c1, c2, c3);"
/home/yichen/Desktop/Qwen_GSCP05/F003.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,if (i >= 0) { free(als[i].exp); als[i].exp = strdup(c3); }
/home/yichen/Desktop/Qwen_GSCP05/F003.c,26,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { als = realloc(als, (ac+1)*sizeof(Alias)); als[ac].name = strdup(c2); als[ac].exp = strdup(c3); ac++; }"
