file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Gemini_Security_Prompt08/F001.c,clang_analyzer,True,success,True,0,1,87,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F001.c:87:44: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F002.c,clang_analyzer,True,success,True,0,1,60,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F002.c:60:33: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F003.c,clang_analyzer,True,success,True,0,1,70,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F003.c:70:38: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F004.c,clang_analyzer,True,success,True,0,1,70,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F004.c:70:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F005.c,clang_analyzer,True,success,True,0,2,60,warning,core.NullDereference,Array access (from variable 'lines') results in a null pointer dereference,/home/yichen/Desktop/Gemini_Security_Prompt08/F005.c:60:32: warning: Array access (from variable 'lines') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F005.c,clang_analyzer,True,success,True,0,2,71,warning,core.NullDereference,Array access (from variable 'lines') results in a null pointer dereference,/home/yichen/Desktop/Gemini_Security_Prompt08/F005.c:71:30: warning: Array access (from variable 'lines') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F006.c,clang_analyzer,True,success,True,0,1,74,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F006.c:74:38: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F006_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F007.c,clang_analyzer,True,success,True,0,2,74,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F007.c:74:34: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F007_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F007.c,clang_analyzer,True,success,True,0,2,119,warning,core.NonNullParamChecker,Null pointer passed to 1st parameter expecting 'nonnull',/home/yichen/Desktop/Gemini_Security_Prompt08/F007.c:119:13: warning: Null pointer passed to 1st parameter expecting 'nonnull' [core.NonNullParamChecker],/home/yichen/Desktop/Gemini_Security_Results08/logs/F007_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F008.c,clang_analyzer,True,success,True,0,1,79,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F008.c:79:38: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F008_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F009.c,clang_analyzer,True,success,True,0,1,60,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F009.c:60:35: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F009_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F010.c,clang_analyzer,True,success,True,0,1,63,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F010.c:63:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F011.c,clang_analyzer,True,success,True,0,1,73,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F011.c:73:39: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F011_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F012.c,clang_analyzer,True,success,True,0,1,60,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F012.c:60:34: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F012_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F013.c,clang_analyzer,True,success,True,0,1,61,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F013.c:61:35: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F013_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F014.c,clang_analyzer,True,success,True,0,1,63,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F014.c:63:34: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F014_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt08/F015.c,clang_analyzer,True,success,True,0,1,68,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt08/F015.c:68:34: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results08/logs/F015_clang_analyzer.log
