file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,44,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"memmove(text, text + 1, strlen(text));"
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,62,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(nt, ""%s %s"", paras[idx].text, text);"
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,39,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"while (scanf(""%s"", cmd) == 1 && strcmp(cmd, ""END"") != 0) {"
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,41,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,78,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,89,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id);"
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[idx].text = strdup(text);
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,54,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"paras = realloc(paras, sizeof(Paragraph) * (count + 1));"
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[count].id = strdup(id);
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,56,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[count].text = strdup(text);
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,61,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *nt = malloc(strlen(paras[idx].text) + strlen(text) + 2);
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,66,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"paras = realloc(paras, sizeof(Paragraph) * (count + 1));"
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,66,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"paras = realloc(paras, sizeof(Paragraph) * (count + 1));"
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,67,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[count].id = strdup(id);
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,68,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[count].text = strdup(text);
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,74,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,paras[idx].text = strdup(text);
