file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,cppcheck,True,success,True,0,10,2,information,missingIncludeSystem,Include file: <stdio.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c|2|information|missingIncludeSystem|Include file: <stdio.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,cppcheck,True,success,True,0,10,3,information,missingIncludeSystem,Include file: <stdlib.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c|3|information|missingIncludeSystem|Include file: <stdlib.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,cppcheck,True,success,True,0,10,4,information,missingIncludeSystem,Include file: <string.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c|4|information|missingIncludeSystem|Include file: <string.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,cppcheck,True,success,True,0,10,39,warning,invalidscanf,scanf() without field width limits can crash with huge input data.,/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c|39|warning|invalidscanf|scanf() without field width limits can crash with huge input data.,/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,cppcheck,True,success,True,0,10,41,warning,invalidscanf,scanf() without field width limits can crash with huge input data.,/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c|41|warning|invalidscanf|scanf() without field width limits can crash with huge input data.,/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,cppcheck,True,success,True,0,10,78,warning,invalidscanf,scanf() without field width limits can crash with huge input data.,/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c|78|warning|invalidscanf|scanf() without field width limits can crash with huge input data.,/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,cppcheck,True,success,True,0,10,89,warning,invalidscanf,scanf() without field width limits can crash with huge input data.,/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c|89|warning|invalidscanf|scanf() without field width limits can crash with huge input data.,/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,cppcheck,True,success,True,0,10,54,error,memleakOnRealloc,Common realloc mistake: 'paras' nulled but not freed upon failure,/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c|54|error|memleakOnRealloc|Common realloc mistake: 'paras' nulled but not freed upon failure,/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c,cppcheck,True,success,True,0,10,66,error,memleakOnRealloc,Common realloc mistake: 'paras' nulled but not freed upon failure,/home/yichen/Desktop/Qwen_Security_Prompt02/F001.c|66|error|memleakOnRealloc|Common realloc mistake: 'paras' nulled but not freed upon failure,/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
nofile,cppcheck,True,success,True,0,10,0,information,checkersReport,Active checkers: 113/592 (use --checkers-report=<filename> to see details),nofile|0|information|checkersReport|Active checkers: 113/592 (use --checkers-report=<filename> to see details),/home/yichen/Desktop/Qwen_Security_Results02/logs/F001_cppcheck.log
